Region,Office,Reveue,Segment
30.0,32.0,22826.2,0
30.0,32.0,53137.6,2
30.0,32.0,87390.3,3
30.0,32.0,91871.5,3
30.0,32.0,83056.0,3
30.0,32.0,77068.2,3
30.0,32.0,93323.4,3
30.0,32.0,87737.8,3
30.0,32.0,31431.3,1
30.0,32.0,96839.2,3
30.0,32.0,37672.0,1
30.0,32.0,83357.3,3
30.0,32.0,61979.2,2
30.0,32.0,31784.4,1
30.0,32.0,2190.7,0
30.0,32.0,12918.5,0
30.0,32.0,64230.1,2
30.0,32.0,36008.1,1
30.0,32.0,64726.5,2
30.0,32.0,22125.3,0
30.0,32.0,9606.5,0
30.0,32.0,19420.9,0
30.0,32.0,38138.7,1
30.0,32.0,27937.6,1
30.0,32.0,79619.3,3
30.0,32.0,59957.5,2
30.0,32.0,62057.6,2
30.0,32.0,92521.6,3
30.0,32.0,96960.9,3
30.0,32.0,15977.2,0
30.0,32.0,29077.9,1
30.0,32.0,24970.1,0
30.0,32.0,71648.3,2
30.0,32.0,72588.9,2
30.0,32.0,40759.2,1
30.0,32.0,43747.4,1
30.0,32.0,60531.1,2
30.0,32.0,48377.4,1
30.0,32.0,2091.6,0
30.0,32.0,21461.1,0
30.0,32.0,56199.4,2
30.0,32.0,81811.5,3
30.0,32.0,31182.0,1
30.0,32.0,79661.7,3
30.0,32.0,79521.9,3
30.0,32.0,39811.9,1
30.0,32.0,13223.1,0
30.0,32.0,20006.3,0
30.0,32.0,60945.6,2
30.0,32.0,65605.2,2
30.0,32.0,88920.9,3
30.0,32.0,43776.5,1
30.0,32.0,79872.0,3
30.0,32.0,69206.6,2
30.0,32.0,37423.5,1
30.0,32.0,34902.4,1
30.0,32.0,63971.3,2
30.0,32.0,53124.3,2
30.0,32.0,5194.0,0
30.0,32.0,72183.8,2
30.0,32.0,57971.0,2
30.0,32.0,44483.8,1
30.0,32.0,11176.5,0
30.0,32.0,27483.5,1
30.0,32.0,74401.5,2
30.0,32.0,41736.9,1
30.0,32.0,41765.9,1
30.0,32.0,61603.7,2
30.0,32.0,60274.0,2
30.0,32.0,56088.6,2
30.0,32.0,41864.0,1
30.0,32.0,65161.5,2
30.0,32.0,25989.0,1
30.0,32.0,16674.5,0
30.0,32.0,88542.8,3
30.0,32.0,72977.3,2
30.0,32.0,7072.1,0
30.0,32.0,34550.6,1
30.0,32.0,42566.5,1
30.0,32.0,22458.1,0
30.0,32.0,91122.8,3
30.0,32.0,73013.6,2
30.0,32.0,16618.1,0
30.0,32.0,99161.4,3
30.0,32.0,18553.0,0
30.0,32.0,97634.2,3
30.0,32.0,9660.9,0
30.0,32.0,77937.9,3
30.0,32.0,74029.0,2
30.0,32.0,40386.8,1
30.0,32.0,3726.2,0
30.0,32.0,80855.3,3
30.0,32.0,40828.0,1
30.0,32.0,69833.1,2
30.0,32.0,63995.0,2
30.0,32.0,35990.8,1
30.0,32.0,21697.9,0
30.0,32.0,82593.2,3
30.0,32.0,52719.0,2
30.0,32.0,2785.5,0
30.0,32.0,35906.9,1
30.0,32.0,63791.3,2
30.0,32.0,7391.3,0
30.0,32.0,12577.4,0
30.0,32.0,91499.7,3
30.0,32.0,3167.0,0
30.0,32.0,78280.9,3
30.0,32.0,66751.9,2
30.0,32.0,41774.1,1
30.0,32.0,84768.8,3
30.0,32.0,1695.1,0
30.0,32.0,76014.9,3
30.0,32.0,34614.4,1
30.0,32.0,43002.6,1
30.0,32.0,54834.0,2
30.0,32.0,84966.5,3
30.0,32.0,96884.3,3
30.0,32.0,25453.3,1
30.0,32.0,97129.5,3
30.0,32.0,28251.3,1
30.0,32.0,20581.7,0
30.0,32.0,72322.7,2
30.0,32.0,20997.9,0
30.0,32.0,80237.7,3
30.0,32.0,68707.0,2
30.0,32.0,42348.5,1
30.0,32.0,64039.5,2
30.0,32.0,30730.9,1
30.0,32.0,78408.2,3
30.0,32.0,91897.2,3
30.0,32.0,97282.3,3
30.0,32.0,19898.8,0
30.0,32.0,24831.5,0
30.0,32.0,69071.9,2
30.0,32.0,4178.4,0
30.0,32.0,36910.0,1
30.0,32.0,48375.9,1
30.0,32.0,60219.4,2
30.0,32.0,74548.0,2
30.0,32.0,55739.1,2
30.0,32.0,76154.5,3
30.0,32.0,6667.1,0
30.0,32.0,37264.5,1
30.0,32.0,16311.1,0
30.0,32.0,66615.3,2
30.0,32.0,38335.1,1
30.0,32.0,10869.4,0
30.0,32.0,9063.8,0
30.0,32.0,4931.6,0
30.0,32.0,38773.0,1
30.0,32.0,76368.7,3
30.0,32.0,77545.7,3
30.0,32.0,27669.8,1
30.0,32.0,34750.7,1
30.0,32.0,59456.8,2
30.0,32.0,98945.9,3
30.0,32.0,74087.5,2
30.0,32.0,97636.3,3
30.0,32.0,50354.7,2
30.0,32.0,64391.8,2
30.0,32.0,89086.0,3
30.0,32.0,74239.6,2
30.0,32.0,34178.4,1
30.0,32.0,48140.3,1
30.0,32.0,33113.1,1
30.0,32.0,23827.7,0
30.0,32.0,64467.2,2
30.0,32.0,77007.0,3
30.0,32.0,96225.6,3
30.0,32.0,82768.1,3
30.0,32.0,9076.8,0
30.0,32.0,6097.8,0
30.0,32.0,34535.0,1
30.0,32.0,81086.9,3
30.0,32.0,17995.3,0
30.0,32.0,49321.8,1
30.0,32.0,95976.7,3
30.0,32.0,30815.0,1
30.0,32.0,5835.6,0
30.0,32.0,4522.7,0
30.0,32.0,42418.6,1
30.0,32.0,98085.4,3
30.0,32.0,98790.6,3
30.0,32.0,96840.9,3
30.0,32.0,32402.6,1
30.0,32.0,6376.9,0
30.0,32.0,95115.0,3
30.0,32.0,27645.0,1
30.0,32.0,14164.7,0
30.0,32.0,27853.2,1
30.0,32.0,55345.3,2
30.0,32.0,99317.1,3
30.0,32.0,43985.4,1
30.0,32.0,24053.2,0
30.0,32.0,30874.6,1
30.0,32.0,67787.2,2
30.0,32.0,46697.0,1
30.0,32.0,59775.2,2
30.0,32.0,16372.6,0
30.0,32.0,44863.2,1
30.0,32.0,77976.3,3
30.0,32.0,37553.4,1
30.0,32.0,64968.4,2
30.0,32.0,54272.4,2
30.0,32.0,11672.0,0
30.0,32.0,79610.0,3
30.0,32.0,79548.3,3
30.0,32.0,26385.7,1
30.0,32.0,94173.9,3
30.0,32.0,66025.4,2
30.0,32.0,47115.4,1
30.0,32.0,75853.3,3
30.0,32.0,25973.3,1
30.0,32.0,14646.0,0
30.0,32.0,85423.3,3
30.0,32.0,35543.4,1
30.0,32.0,12995.1,0
30.0,32.0,76099.3,3
30.0,32.0,84134.7,3
30.0,32.0,51714.5,2
30.0,32.0,73111.8,2
30.0,32.0,49788.1,1
30.0,32.0,6588.5,0
30.0,32.0,64591.7,2
30.0,32.0,6346.6,0
30.0,32.0,20246.8,0
30.0,32.0,6541.5,0
30.0,32.0,93943.3,3
30.0,32.0,63122.3,2
30.0,32.0,64643.9,2
30.0,32.0,56610.3,2
30.0,32.0,22740.1,0
30.0,32.0,4253.1,0
30.0,32.0,53339.4,2
30.0,32.0,41237.4,1
30.0,32.0,69939.3,2
30.0,32.0,24937.2,0
30.0,32.0,52881.1,2
30.0,32.0,35624.9,1
30.0,32.0,23734.2,0
30.0,32.0,11576.1,0
30.0,32.0,3548.8,0
30.0,32.0,73124.6,2
30.0,32.0,24381.9,0
30.0,32.0,7194.5,0
30.0,32.0,42449.3,1
30.0,32.0,63625.9,2
30.0,32.0,4980.4,0
30.0,32.0,40741.0,1
30.0,32.0,53231.1,2
30.0,32.0,25108.3,1
30.0,32.0,84926.6,3
30.0,32.0,71090.3,2
30.0,32.0,10332.4,0
30.0,32.0,76973.2,3
30.0,32.0,27110.8,1
30.0,32.0,24012.7,0
30.0,32.0,21297.8,0
30.0,32.0,59457.4,2
30.0,32.0,15159.8,0
30.0,32.0,53454.3,2
30.0,32.0,46225.5,1
30.0,32.0,36618.4,1
30.0,32.0,52546.3,2
30.0,32.0,3806.6,0
30.0,32.0,9570.4,0
30.0,32.0,30960.0,1
30.0,32.0,86337.1,3
30.0,32.0,76896.9,3
30.0,32.0,46462.9,1
30.0,32.0,83147.5,3
30.0,32.0,8992.4,0
30.0,32.0,91388.6,3
30.0,32.0,25640.5,1
30.0,32.0,37314.6,1
30.0,32.0,51176.6,2
30.0,32.0,44755.0,1
30.0,32.0,6023.5,0
30.0,32.0,25222.9,1
30.0,32.0,94932.2,3
30.0,32.0,62076.8,2
30.0,32.0,45478.0,1
30.0,32.0,18143.5,0
30.0,32.0,56277.8,2
30.0,32.0,35990.5,1
30.0,32.0,37867.8,1
30.0,32.0,8496.6,0
30.0,32.0,73975.2,2
30.0,32.0,83444.1,3
30.0,32.0,86817.7,3
30.0,32.0,49039.8,1
30.0,32.0,3444.7,0
30.0,32.0,89569.2,3
30.0,32.0,67525.2,2
30.0,32.0,68330.8,2
30.0,32.0,44403.4,1
30.0,32.0,68501.1,2
30.0,32.0,32506.7,1
30.0,32.0,90740.3,3
30.0,32.0,37992.9,1
30.0,32.0,29920.2,1
30.0,32.0,65922.5,2
30.0,32.0,88768.5,3
30.0,32.0,9956.0,0
30.0,32.0,49020.0,1
30.0,32.0,63734.5,2
30.0,32.0,18919.7,0
30.0,32.0,79173.8,3
30.0,32.0,41310.2,1
30.0,32.0,49723.3,1
30.0,32.0,3776.6,0
30.0,32.0,16391.8,0
30.0,32.0,40940.7,1
30.0,32.0,97111.5,3
30.0,32.0,82315.9,3
30.0,32.0,56800.9,2
30.0,32.0,84391.3,3
30.0,32.0,76760.3,3
30.0,32.0,51173.3,2
30.0,32.0,47433.0,1
30.0,32.0,24433.9,0
30.0,32.0,85742.9,3
30.0,32.0,33295.5,1
30.0,32.0,7391.7,0
30.0,32.0,72510.5,2
30.0,32.0,33403.5,1
30.0,32.0,63350.7,2
30.0,32.0,55705.0,2
30.0,32.0,96984.3,3
30.0,32.0,5199.9,0
30.0,32.0,18611.2,0
30.0,32.0,6382.1,0
30.0,32.0,75898.0,3
30.0,32.0,52633.8,2
30.0,32.0,22096.8,0
30.0,32.0,28931.9,1
30.0,32.0,77051.4,3
30.0,32.0,33186.5,1
30.0,32.0,92213.1,3
30.0,32.0,8714.4,0
30.0,32.0,38907.1,1
30.0,32.0,60573.6,2
30.0,32.0,31180.9,1
30.0,32.0,88946.0,3
30.0,32.0,60785.7,2
30.0,32.0,66162.7,2
30.0,32.0,3826.5,0
30.0,32.0,57371.4,2
30.0,32.0,47997.2,1
30.0,32.0,80875.2,3
30.0,32.0,64274.7,2
30.0,32.0,75858.4,3
30.0,32.0,73421.8,2
30.0,32.0,66976.0,2
30.0,32.0,76038.1,3
30.0,32.0,7759.8,0
30.0,32.0,77226.2,3
30.0,32.0,13393.8,0
30.0,32.0,30113.1,1
30.0,32.0,51616.8,2
30.0,32.0,72976.3,2
30.0,32.0,17403.9,0
30.0,32.0,31482.6,1
30.0,32.0,54929.9,2
30.0,32.0,31787.7,1
30.0,32.0,82285.2,3
30.0,32.0,8075.2,0
30.0,32.0,64243.6,2
30.0,32.0,5084.3,0
30.0,32.0,27794.3,1
30.0,32.0,76014.4,3
30.0,32.0,29528.3,1
30.0,32.0,34518.0,1
30.0,32.0,71254.2,2
30.0,32.0,75488.4,3
30.0,32.0,99764.4,3
30.0,32.0,28081.3,1
30.0,32.0,98950.2,3
30.0,32.0,88584.4,3
30.0,32.0,88047.9,3
30.0,32.0,54101.6,2
30.0,32.0,88995.6,3
30.0,32.0,34894.9,1
30.0,32.0,62227.8,2
30.0,32.0,50329.3,2
30.0,32.0,44715.4,1
30.0,32.0,4719.3,0
30.0,32.0,87890.6,3
30.0,32.0,93198.9,3
30.0,32.0,98831.2,3
30.0,32.0,52785.2,2
30.0,32.0,23480.8,0
30.0,32.0,44079.4,1
30.0,32.0,29504.4,1
30.0,32.0,60481.3,2
30.0,32.0,79286.0,3
30.0,32.0,95631.4,3
30.0,32.0,76545.4,3
30.0,32.0,61764.0,2
30.0,32.0,54194.7,2
30.0,32.0,89251.9,3
30.0,32.0,5352.7,0
30.0,32.0,38471.4,1
30.0,32.0,51629.6,2
30.0,32.0,83019.9,3
30.0,32.0,84507.6,3
30.0,32.0,82857.8,3
30.0,32.0,70775.3,2
30.0,32.0,93826.7,3
30.0,32.0,79234.7,3
30.0,32.0,14629.1,0
30.0,32.0,67385.4,2
30.0,32.0,9737.3,0
30.0,32.0,88290.4,3
30.0,32.0,43993.7,1
30.0,32.0,45919.7,1
30.0,32.0,73190.0,2
30.0,32.0,53035.3,2
30.0,32.0,5763.5,0
30.0,32.0,83652.6,3
30.0,32.0,41374.4,1
30.0,32.0,59801.5,2
30.0,32.0,64884.6,2
30.0,32.0,53070.7,2
30.0,32.0,27450.3,1
30.0,32.0,26359.5,1
30.0,32.0,37416.0,1
30.0,32.0,72785.4,2
30.0,32.0,4566.2,0
30.0,32.0,81731.7,3
30.0,32.0,26860.2,1
30.0,32.0,1617.3,0
30.0,32.0,31659.6,1
30.0,32.0,4615.8,0
30.0,32.0,22911.0,0
30.0,32.0,91498.5,3
30.0,32.0,99129.5,3
30.0,32.0,23771.1,0
30.0,32.0,83095.5,3
30.0,32.0,65978.3,2
30.0,32.0,16419.0,0
30.0,32.0,22836.4,0
30.0,32.0,10879.2,0
30.0,32.0,84710.0,3
30.0,32.0,14572.0,0
30.0,32.0,40499.5,1
30.0,32.0,36117.2,1
30.0,32.0,7920.1,0
30.0,32.0,16540.6,0
30.0,32.0,60123.8,2
30.0,32.0,46977.9,1
30.0,32.0,28169.3,1
30.0,32.0,76284.9,3
30.0,32.0,61473.1,2
30.0,32.0,4365.2,0
30.0,32.0,98160.6,3
30.0,32.0,21422.4,0
30.0,32.0,91848.2,3
30.0,32.0,9749.5,0
30.0,32.0,75221.0,3
30.0,32.0,98859.2,3
30.0,32.0,13548.9,0
30.0,32.0,51404.1,2
30.0,32.0,91494.8,3
30.0,32.0,78560.2,3
30.0,32.0,57779.1,2
30.0,32.0,24389.6,0
30.0,32.0,7775.7,0
30.0,32.0,84650.3,3
30.0,32.0,88234.8,3
30.0,32.0,94175.8,3
30.0,32.0,15595.5,0
30.0,32.0,79266.8,3
30.0,32.0,55580.1,2
30.0,32.0,17827.8,0
30.0,32.0,20324.7,0
30.0,32.0,84818.8,3
30.0,32.0,1157.4,0
30.0,32.0,45306.0,1
30.0,32.0,29349.2,1
30.0,32.0,61557.2,2
30.0,32.0,61829.0,2
30.0,32.0,67630.3,2
30.0,32.0,76871.6,3
30.0,32.0,85771.4,3
30.0,32.0,45799.5,1
30.0,32.0,6026.1,0
30.0,32.0,48194.7,1
30.0,32.0,15181.9,0
30.0,32.0,94481.1,3
30.0,32.0,85383.6,3
30.0,32.0,86972.3,3
30.0,32.0,65842.5,2
30.0,32.0,53740.2,2
30.0,32.0,62794.1,2
30.0,32.0,19750.4,0
30.0,32.0,58631.3,2
30.0,32.0,83501.0,3
30.0,32.0,54147.6,2
30.0,32.0,15935.3,0
30.0,32.0,7085.4,0
30.0,32.0,81776.8,3
30.0,32.0,19338.0,0
30.0,32.0,33325.1,1
30.0,32.0,39378.1,1
30.0,32.0,36442.6,1
30.0,32.0,84340.5,3
30.0,32.0,3711.2,0
30.0,32.0,39219.2,1
30.0,32.0,74847.0,2
30.0,32.0,52374.2,2
30.0,32.0,95076.7,3
30.0,32.0,12230.2,0
30.0,32.0,99861.6,3
30.0,32.0,50996.9,2
30.0,32.0,20539.1,0
30.0,32.0,53518.1,2
30.0,32.0,5866.8,0
30.0,32.0,71979.6,2
30.0,32.0,86852.5,3
30.0,32.0,97533.2,3
30.0,32.0,70835.1,2
30.0,32.0,19919.1,0
30.0,32.0,32377.4,1
30.0,32.0,63348.0,2
30.0,32.0,73768.4,2
30.0,32.0,21438.1,0
30.0,32.0,64907.3,2
30.0,32.0,31874.6,1
30.0,32.0,53505.1,2
30.0,32.0,94220.0,3
30.0,32.0,96550.5,3
30.0,32.0,81292.7,3
30.0,32.0,55104.3,2
30.0,32.0,50501.4,2
30.0,32.0,59421.0,2
30.0,32.0,89858.9,3
30.0,32.0,97433.0,3
30.0,32.0,52361.1,2
30.0,32.0,15848.8,0
30.0,32.0,1998.5,0
30.0,32.0,33288.0,1
30.0,32.0,91118.6,3
30.0,32.0,38117.7,1
30.0,32.0,46770.2,1
30.0,32.0,84458.7,3
30.0,32.0,4055.1,0
30.0,32.0,90100.5,3
30.0,32.0,92013.7,3
30.0,32.0,94886.7,3
30.0,32.0,62197.8,2
30.0,32.0,12476.1,0
30.0,32.0,64155.2,2
30.0,32.0,55953.4,2
30.0,32.0,85291.0,3
30.0,32.0,98644.2,3
30.0,32.0,8693.3,0
30.0,32.0,27040.6,1
30.0,32.0,11602.7,0
30.0,32.0,87523.7,3
30.0,32.0,81065.3,3
30.0,32.0,49826.5,1
30.0,32.0,88180.3,3
30.0,32.0,68566.1,2
30.0,32.0,99739.9,3
30.0,32.0,19639.4,0
30.0,32.0,43276.4,1
30.0,32.0,56643.1,2
30.0,32.0,66095.2,2
30.0,32.0,4054.3,0
30.0,32.0,6607.6,0
30.0,32.0,59368.3,2
30.0,32.0,52988.7,2
30.0,32.0,86128.7,3
30.0,32.0,19402.7,0
30.0,32.0,95973.6,3
30.0,32.0,7867.0,0
30.0,32.0,23200.3,0
30.0,32.0,63751.7,2
30.0,32.0,51188.3,2
30.0,32.0,26715.9,1
30.0,32.0,76965.3,3
30.0,32.0,37593.5,1
30.0,32.0,46014.8,1
30.0,32.0,63583.5,2
30.0,32.0,87115.5,3
30.0,32.0,73234.4,2
30.0,32.0,68549.1,2
30.0,32.0,52590.6,2
30.0,32.0,27234.1,1
30.0,32.0,42753.3,1
30.0,32.0,46675.3,1
30.0,32.0,25581.7,1
30.0,32.0,63036.7,2
30.0,32.0,34606.0,1
30.0,32.0,45195.1,1
30.0,32.0,9298.3,0
30.0,32.0,93482.9,3
30.0,32.0,29156.3,1
30.0,32.0,72824.3,2
30.0,32.0,68715.0,2
30.0,32.0,47623.3,1
30.0,32.0,17996.2,0
30.0,32.0,70117.4,2
30.0,32.0,82334.8,3
30.0,32.0,43351.3,1
30.0,32.0,86022.5,3
30.0,32.0,17763.7,0
30.0,32.0,82083.7,3
30.0,32.0,15732.6,0
30.0,32.0,51419.5,2
30.0,32.0,6524.2,0
30.0,32.0,58234.3,2
30.0,32.0,73491.1,2
30.0,32.0,41041.9,1
30.0,32.0,34754.7,1
30.0,32.0,13153.1,0
30.0,32.0,88579.1,3
30.0,32.0,29781.5,1
30.0,32.0,15555.4,0
30.0,32.0,75986.3,3
30.0,32.0,14356.3,0
30.0,32.0,69227.5,2
30.0,32.0,59949.3,2
30.0,32.0,97980.9,3
30.0,32.0,22620.5,0
30.0,32.0,33467.5,1
30.0,32.0,26822.7,1
30.0,32.0,93036.5,3
30.0,32.0,67215.6,2
30.0,32.0,43174.0,1
30.0,32.0,94050.4,3
30.0,32.0,18691.9,0
30.0,32.0,98591.0,3
30.0,32.0,10507.0,0
30.0,32.0,55872.0,2
30.0,32.0,97037.8,3
30.0,32.0,80453.0,3
30.0,32.0,17095.8,0
30.0,32.0,83406.7,3
30.0,32.0,3962.7,0
30.0,32.0,23162.3,0
30.0,32.0,34514.2,1
30.0,32.0,9115.4,0
30.0,32.0,78721.7,3
30.0,32.0,97876.8,3
30.0,32.0,49179.2,1
30.0,32.0,74956.9,2
30.0,32.0,44153.0,1
30.0,32.0,64423.7,2
30.0,32.0,11458.3,0
30.0,32.0,50279.6,2
30.0,32.0,54638.3,2
30.0,32.0,37094.8,1
30.0,32.0,36228.6,1
30.0,32.0,79656.2,3
30.0,32.0,94764.8,3
30.0,32.0,54126.0,2
30.0,32.0,27141.7,1
30.0,32.0,31212.2,1
30.0,32.0,48896.9,1
30.0,32.0,20683.4,0
30.0,32.0,8373.4,0
30.0,32.0,8246.5,0
30.0,32.0,74549.5,2
30.0,32.0,65308.1,2
30.0,32.0,97119.9,3
30.0,32.0,44560.3,1
30.0,32.0,95650.5,3
30.0,32.0,98579.2,3
30.0,32.0,42533.3,1
30.0,32.0,76949.2,3
30.0,32.0,61381.2,2
30.0,32.0,94400.0,3
30.0,32.0,64853.1,2
30.0,32.0,43220.0,1
30.0,32.0,3163.1,0
30.0,32.0,82981.4,3
30.0,32.0,62544.6,2
30.0,32.0,85331.6,3
30.0,32.0,7550.9,0
30.0,32.0,60331.6,2
30.0,32.0,86519.6,3
30.0,32.0,36504.6,1
30.0,32.0,90333.3,3
30.0,32.0,26296.2,1
30.0,32.0,79677.1,3
30.0,32.0,60836.3,2
30.0,32.0,85527.7,3
30.0,32.0,28061.3,1
30.0,32.0,41915.5,1
30.0,32.0,56072.2,2
30.0,32.0,2226.5,0
30.0,32.0,60444.0,2
30.0,32.0,85597.4,3
30.0,32.0,2451.8,0
30.0,32.0,64107.5,2
30.0,32.0,34293.1,1
30.0,32.0,9602.7,0
30.0,32.0,97774.8,3
30.0,32.0,22057.5,0
30.0,32.0,50597.2,2
30.0,32.0,91953.1,3
30.0,32.0,64287.3,2
30.0,32.0,46279.2,1
30.0,32.0,88491.4,3
30.0,32.0,53964.9,2
30.0,32.0,3034.4,0
30.0,32.0,73799.3,2
30.0,32.0,41446.4,1
30.0,32.0,63377.9,2
30.0,32.0,93497.1,3
30.0,32.0,11682.5,0
30.0,32.0,67484.5,2
30.0,32.0,24150.7,0
30.0,32.0,48750.8,1
30.0,32.0,5307.4,0
30.0,32.0,57313.3,2
30.0,32.0,14937.5,0
30.0,32.0,34186.4,1
30.0,32.0,90561.0,3
30.0,32.0,85079.8,3
30.0,32.0,31720.7,1
30.0,32.0,6460.1,0
30.0,32.0,35155.4,1
30.0,32.0,10419.5,0
30.0,32.0,23042.4,0
30.0,32.0,9160.1,0
30.0,32.0,77128.2,3
30.0,32.0,59853.8,2
30.0,32.0,73834.6,2
30.0,32.0,42821.1,1
30.0,32.0,64809.6,2
30.0,32.0,73450.4,2
30.0,32.0,1398.3,0
30.0,32.0,60222.9,2
30.0,32.0,76250.8,3
30.0,32.0,89556.0,3
30.0,32.0,4849.6,0
30.0,32.0,37230.9,1
30.0,32.0,75938.8,3
30.0,32.0,97513.4,3
30.0,32.0,69538.6,2
30.0,32.0,65340.3,2
30.0,32.0,14071.6,0
30.0,32.0,14749.6,0
30.0,32.0,84206.3,3
30.0,32.0,18647.7,0
30.0,32.0,23263.3,0
30.0,32.0,72716.1,2
30.0,32.0,64822.4,2
30.0,32.0,52766.4,2
30.0,32.0,68011.2,2
30.0,32.0,38849.6,1
30.0,32.0,92660.8,3
30.0,32.0,15718.2,0
30.0,32.0,64363.7,2
30.0,32.0,14423.5,0
30.0,32.0,48307.5,1
30.0,32.0,36890.3,1
30.0,32.0,4340.5,0
30.0,32.0,80024.9,3
30.0,32.0,48403.6,1
30.0,32.0,17588.4,0
30.0,32.0,35771.6,1
30.0,32.0,79909.7,3
30.0,32.0,38710.3,1
30.0,32.0,61296.6,2
30.0,32.0,99821.2,3
30.0,32.0,71617.1,2
30.0,32.0,20055.0,0
30.0,32.0,73613.8,2
30.0,32.0,21035.7,0
30.0,32.0,75001.4,3
30.0,32.0,96135.0,3
30.0,32.0,81323.7,3
30.0,32.0,10526.6,0
30.0,32.0,58984.9,2
30.0,32.0,33864.0,1
30.0,32.0,19468.6,0
30.0,32.0,93325.6,3
30.0,32.0,2611.7,0
30.0,32.0,84330.8,3
30.0,32.0,20862.6,0
30.0,32.0,39776.9,1
30.0,32.0,55477.3,2
30.0,32.0,39759.9,1
30.0,32.0,63985.5,2
30.0,32.0,82131.5,3
30.0,32.0,24664.5,0
30.0,32.0,87771.6,3
30.0,32.0,92306.3,3
30.0,32.0,20196.8,0
30.0,32.0,88356.0,3
30.0,32.0,79898.6,3
30.0,32.0,88504.3,3
30.0,32.0,15930.7,0
30.0,32.0,38676.6,1
30.0,32.0,19607.5,0
30.0,32.0,54881.8,2
30.0,32.0,4650.3,0
30.0,32.0,83444.2,3
30.0,32.0,66202.6,2
30.0,32.0,71557.2,2
30.0,32.0,13521.7,0
30.0,32.0,28788.7,1
30.0,32.0,12427.9,0
30.0,32.0,19194.6,0
30.0,32.0,37978.8,1
30.0,32.0,5969.3,0
30.0,32.0,16071.6,0
30.0,32.0,72699.7,2
30.0,32.0,97927.6,3
30.0,32.0,72036.1,2
30.0,32.0,69173.7,2
30.0,32.0,43944.8,1
30.0,32.0,49310.1,1
30.0,32.0,13171.1,0
30.0,32.0,15709.8,0
30.0,32.0,86513.7,3
30.0,32.0,56019.1,2
30.0,32.0,25200.2,1
30.0,32.0,38516.2,1
30.0,32.0,57788.7,2
30.0,32.0,21446.8,0
30.0,32.0,92206.9,3
30.0,32.0,69831.6,2
30.0,32.0,63798.6,2
30.0,32.0,43616.8,1
30.0,32.0,86893.0,3
30.0,32.0,68176.4,2
30.0,32.0,33719.2,1
30.0,32.0,81112.9,3
30.0,32.0,5768.7,0
30.0,32.0,39876.2,1
30.0,32.0,56569.2,2
30.0,32.0,6665.6,0
30.0,32.0,97130.2,3
30.0,32.0,8934.8,0
30.0,32.0,17188.9,0
30.0,32.0,36416.5,1
30.0,32.0,83404.3,3
30.0,32.0,79848.9,3
30.0,32.0,80177.9,3
30.0,32.0,65755.9,2
30.0,32.0,25704.7,1
30.0,32.0,71479.7,2
30.0,32.0,49865.9,1
30.0,32.0,55228.5,2
30.0,32.0,13807.1,0
30.0,32.0,63727.2,2
30.0,32.0,55320.2,2
30.0,32.0,12319.7,0
30.0,32.0,33096.5,1
30.0,32.0,84322.8,3
30.0,32.0,9568.7,0
30.0,32.0,91295.4,3
30.0,32.0,67475.4,2
30.0,32.0,61868.5,2
30.0,32.0,56768.0,2
30.0,32.0,55062.0,2
30.0,32.0,64182.0,2
30.0,32.0,78340.6,3
30.0,32.0,46705.1,1
30.0,32.0,63221.9,2
30.0,32.0,45191.2,1
30.0,32.0,59311.1,2
30.0,32.0,63366.9,2
30.0,32.0,39793.3,1
30.0,32.0,12893.8,0
30.0,32.0,27026.8,1
30.0,32.0,20249.1,0
30.0,32.0,67809.2,2
30.0,32.0,12773.5,0
30.0,32.0,28287.4,1
30.0,32.0,82108.5,3
30.0,32.0,31900.8,1
30.0,32.0,57806.6,2
30.0,32.0,61817.4,2
30.0,32.0,86725.5,3
30.0,32.0,9152.9,0
30.0,32.0,75610.6,3
30.0,32.0,68174.5,2
30.0,32.0,31497.1,1
30.0,32.0,35384.0,1
30.0,32.0,99534.8,3
30.0,32.0,86132.2,3
30.0,32.0,15017.3,0
30.0,32.0,82749.2,3
30.0,32.0,25286.3,1
30.0,32.0,92433.9,3
30.0,32.0,54981.9,2
30.0,32.0,19836.6,0
30.0,32.0,55230.1,2
30.0,32.0,59547.9,2
30.0,32.0,31366.1,1
30.0,32.0,53624.3,2
30.0,32.0,98505.1,3
30.0,32.0,9956.8,0
30.0,32.0,25046.3,1
30.0,32.0,3939.1,0
30.0,32.0,2016.3,0
30.0,32.0,20399.1,0
30.0,32.0,36588.8,1
30.0,32.0,57233.7,2
30.0,32.0,60097.0,2
30.0,32.0,69901.3,2
30.0,32.0,24795.7,0
30.0,32.0,13335.6,0
30.0,32.0,48554.6,1
30.0,32.0,17294.0,0
30.0,32.0,35155.2,1
30.0,32.0,40729.9,1
30.0,32.0,73861.9,2
30.0,32.0,25181.4,1
30.0,32.0,6735.9,0
30.0,32.0,7014.2,0
30.0,32.0,17659.1,0
30.0,32.0,43079.6,1
30.0,32.0,73309.1,2
30.0,32.0,98582.1,3
30.0,32.0,26483.8,1
30.0,32.0,87150.0,3
30.0,32.0,76015.4,3
30.0,32.0,37016.6,1
30.0,32.0,7981.2,0
30.0,32.0,49578.9,1
30.0,32.0,35194.3,1
30.0,32.0,96111.1,3
30.0,32.0,93876.7,3
30.0,32.0,7810.8,0
30.0,32.0,36515.5,1
